,folder_name,clip_name,frame_id,human_id,object_id,object_class,action,hmn_x1,hmn_y1,hmn_x2,hmn_y2,obj_x1,obj_y1,obj_x2,obj_y2
1362,20200518,clip_44_1950,5,144784,144785,bicycle,ride,214,140,229,166,219,161,227,175
1363,20200518,clip_44_1950,6,144784,144785,bicycle,ride,209,144,226,172,215,166,223,180
1364,20200518,clip_44_1950,7,144784,144785,bicycle,ride,209,151,227,179,214,176,223,190
1365,20200518,clip_44_1950,8,144784,144785,bicycle,ride,213,156,230,191,214,172,230,198
1366,20200518,clip_44_1950,9,144784,144785,bicycle,ride,216,159,234,193,221,175,235,200
1367,20200518,clip_44_1950,10,144784,144785,bicycle,ride,221,165,239,200,223,187,233,212
1368,20200518,clip_44_1950,11,144791,144790,bicycle,ride,233,172,251,206,235,196,249,220
1369,20200518,clip_44_1950,12,144791,144790,bicycle,ride,243,180,266,222,247,206,260,233
1370,20200518,clip_44_1950,13,144791,144790,bicycle,ride,263,191,285,233,267,215,285,248
1371,20200518,clip_44_1950,14,144791,144790,bicycle,ride,291,203,318,245,293,229,315,268
1372,20200518,clip_44_1950,15,144791,144790,bicycle,ride,330,221,362,264,329,249,364,288
1373,20200518,clip_44_1950,7,144791,144790,bicycle,ride,334,209,363,269,333,230,359,277
1374,20200518,clip_44_1950,8,144791,144790,bicycle,ride,298,184,318,230,297,207,321,242
1375,20200518,clip_44_1950,9,144791,144790,bicycle,ride,268,160,286,206,268,182,285,217
1376,20200518,clip_44_1950,10,144791,144790,bicycle,ride,243,156,262,186,248,179,261,203
1377,20200518,clip_44_1950,11,144784,144785,bicycle,ride,221,144,238,179,221,164,233,182
1378,20200518,clip_44_1950,12,144784,144785,bicycle,ride,211,138,223,171,214,154,222,173
1383,20200518,clip_44_1950,18,144784,144785,bicycle,ride,237,133,250,168,163,118,171,131
1384,20200518,clip_44_1950,19,144784,144785,bicycle,ride,242,136,255,171,152,120,157,128
1385,20200518,clip_44_1950,20,144784,144785,bicycle,ride,247,139,260,173,144,117,149,125
1386,20200518,clip_44_1950,21,144784,144785,bicycle,ride,253,143,267,179,137,112,141,120
1387,20200518,clip_44_1950,22,144784,144785,bicycle,ride,258,145,274,182,135,110,140,118
1388,20200518,clip_44_1950,23,144784,144785,bicycle,ride,267,148,282,185,134,108,138,115
1389,20200518,clip_44_1950,24,144784,144785,bicycle,ride,276,152,293,192,130,103,134,110
1390,20200518,clip_44_1950,25,144784,144785,bicycle,ride,285,154,303,198,130,103,134,110
1441,20200518,clip_46_2046,85,144849,144850,bicycle,ride,131,95,136,107,129,103,136,110
1442,20200518,clip_46_2046,86,144849,144850,bicycle,ride,138,96,142,108,137,105,144,111
1443,20200518,clip_46_2046,87,144849,144850,bicycle,ride,142,97,146,109,141,107,148,114
1444,20200518,clip_46_2046,88,144849,144850,bicycle,ride,146,99,150,112,145,109,152,116
1445,20200518,clip_46_2046,89,144849,144850,bicycle,ride,152,101,156,114,151,111,158,120
1446,20200518,clip_46_2046,90,144849,144850,bicycle,ride,154,103,160,118,152,115,161,123
1447,20200518,clip_46_2046,91,144849,144850,bicycle,ride,157,105,164,120,157,118,165,126
1448,20200518,clip_46_2046,92,144849,144850,bicycle,ride,163,107,170,123,162,118,171,128
1449,20200518,clip_46_2046,93,144849,144850,bicycle,ride,171,109,175,125,170,123,175,133
1450,20200518,clip_46_2046,95,144849,144850,bicycle,ride,190,116,198,134,190,131,200,141
1451,20200518,clip_46_2046,96,144849,144850,bicycle,ride,199,120,209,141,198,136,211,152
1452,20200518,clip_46_2046,97,144849,144850,bicycle,ride,213,125,223,146,212,140,227,156
1453,20200518,clip_46_2046,98,144849,144850,bicycle,ride,230,131,240,152,226,148,241,164
1454,20200518,clip_46_2046,99,144849,144850,bicycle,ride,247,137,261,164,244,158,263,174
1455,20200518,clip_46_2046,100,144849,144850,bicycle,ride,262,144,276,173,259,166,278,185
1456,20200518,clip_46_2046,101,144849,144850,bicycle,ride,285,154,300,185,283,179,303,200
1457,20200518,clip_46_2046,102,144849,144850,bicycle,ride,311,163,328,197,311,187,331,215
1458,20200518,clip_46_2046,103,144849,144850,bicycle,ride,343,176,360,213,340,204,364,234
1477,20200518,clip_52_2334,42,144897,144898,bicycle,ride,310,125,324,146,310,143,328,159
1478,20200518,clip_52_2334,43,144897,144898,bicycle,ride,285,124,299,144,286,138,300,155
1479,20200518,clip_52_2334,44,144897,144898,bicycle,ride,269,122,281,143,268,136,281,152
1480,20200518,clip_52_2334,45,144897,144898,bicycle,ride,254,119,263,140,253,131,261,145
1481,20200518,clip_52_2334,46,144897,144898,bicycle,ride,237,117,246,135,238,130,246,144
1482,20200518,clip_52_2334,47,144897,144898,bicycle,ride,222,115,235,132,222,128,236,144
1483,20200518,clip_52_2334,48,144897,144898,bicycle,ride,212,113,225,131,212,125,226,140
1484,20200518,clip_52_2334,49,144897,144898,bicycle,ride,204,112,215,130,204,124,216,138
1485,20200518,clip_52_2334,50,144897,144898,bicycle,ride,194,111,202,129,194,123,203,134
1486,20200518,clip_52_2334,53,144897,144898,bicycle,ride,166,109,174,123,166,122,174,132
1487,20200518,clip_52_2334,54,144897,144898,bicycle,ride,160,109,168,123,160,119,169,129
1488,20200518,clip_52_2334,55,144897,144898,bicycle,ride,155,108,164,122,155,118,164,128
1489,20200518,clip_52_2334,56,144897,144898,bicycle,ride,153,107,162,122,153,117,161,127
1490,20200518,clip_52_2334,57,144897,144898,bicycle,ride,152,107,160,121,151,116,160,127
1491,20200518,clip_52_2334,58,144897,144898,bicycle,ride,153,105,162,120,153,115,161,125
1492,20200518,clip_52_2334,59,144897,144898,bicycle,ride,154,104,163,119,154,115,163,125
1493,20200518,clip_52_2334,60,144897,144898,bicycle,ride,152,104,161,118,152,115,161,125
1494,20200518,clip_52_2334,61,144897,144898,bicycle,ride,151,103,159,117,150,114,159,124
1495,20200518,clip_52_2334,62,144897,144898,bicycle,ride,148,102,156,117,148,113,156,123
1496,20200518,clip_52_2334,63,144897,144898,bicycle,ride,144,102,152,117,144,112,153,122
1497,20200518,clip_52_2334,64,144897,144898,bicycle,ride,142,102,150,117,141,111,150,121
1498,20200518,clip_52_2334,65,144897,144898,bicycle,ride,140,101,148,116,139,110,148,121
1499,20200518,clip_52_2334,66,144897,144898,bicycle,ride,137,101,145,116,137,110,146,120
1500,20200518,clip_52_2334,67,144897,144898,bicycle,ride,136,101,143,114,136,109,143,119
1501,20200518,clip_52_2334,68,144897,144898,bicycle,ride,132,100,139,113,133,107,139,117
1502,20200518,clip_52_2334,69,144897,144898,bicycle,ride,129,100,136,111,129,108,136,116
1503,20200518,clip_52_2334,70,144897,144898,bicycle,ride,127,99,133,110,127,106,133,114
1504,20200518,clip_52_2334,71,144897,144898,bicycle,ride,120,99,127,110,120,106,127,113
1505,20200518,clip_52_2334,72,144897,144898,bicycle,ride,118,99,125,109,118,106,125,113
1506,20200518,clip_52_2334,73,144897,144898,bicycle,ride,118,97,123,108,116,105,122,113
1507,20200518,clip_52_2334,74,144897,144898,bicycle,ride,117,97,121,108,116,105,121,113
1508,20200518,clip_52_2334,75,144897,144898,bicycle,ride,115,96,119,107,115,104,120,112
1509,20200518,clip_52_2334,76,144897,144898,bicycle,ride,114,95,118,106,113,104,118,112
1510,20200518,clip_52_2334,77,144897,144898,bicycle,ride,113,95,117,106,113,104,118,112
1511,20200518,clip_52_2334,78,144897,144898,bicycle,ride,112,95,116,106,112,104,117,111
1512,20200518,clip_52_2334,79,144897,144898,bicycle,ride,111,95,116,106,111,103,116,111
1513,20200518,clip_52_2334,80,144897,144898,bicycle,ride,109,95,115,105,109,103,115,111
1514,20200518,clip_52_2334,81,144897,144898,bicycle,ride,107,94,113,105,107,102,112,110
1515,20200518,clip_52_2334,82,144897,144898,bicycle,ride,107,94,112,105,107,102,112,109
1516,20200530,clip_0_0000,22,12484,12490,bicycle,ride,191,119,200,136,191,129,199,136
1517,20200530,clip_0_0000,23,12484,12490,bicycle,ride,200,124,209,143,199,137,209,144
1518,20200530,clip_0_0000,24,12484,12490,bicycle,ride,210,128,218,149,209,142,221,152
1519,20200530,clip_0_0000,25,12484,12490,bicycle,ride,224,139,232,160,224,151,236,162
1520,20200530,clip_0_0000,26,12484,12490,bicycle,ride,257,148,266,168,255,165,273,180
1521,20200530,clip_0_0000,27,12484,12490,bicycle,ride,302,160,316,194,301,184,319,199
1522,20200530,clip_0_0000,28,12484,12490,bicycle,ride,348,180,362,213,349,208,367,233
1523,20200530,clip_0_0000,118,12497,12498,bicycle,ride,367,177,383,217,366,204,384,232
1524,20200530,clip_0_0000,119,12497,12498,bicycle,ride,322,162,342,203,325,190,344,215
1535,20200530,clip_4_0152,110,13543,13545,bicycle,ride,370,175,384,209,368,197,384,221
1536,20200530,clip_4_0152,111,13543,13545,bicycle,ride,336,162,350,196,336,183,351,207
1537,20200530,clip_4_0152,112,13543,13545,bicycle,ride,308,150,321,185,308,171,320,190
1538,20200530,clip_4_0152,113,13543,13545,bicycle,ride,287,142,301,176,288,159,300,178
1539,20200530,clip_4_0152,114,13543,13545,bicycle,ride,268,133,281,167,268,149,280,168
1540,20200530,clip_4_0152,115,13543,13545,bicycle,ride,250,128,263,156,250,145,262,162
1541,20200530,clip_4_0152,116,13543,13545,bicycle,ride,236,123,248,146,237,138,248,151
1542,20200530,clip_4_0152,117,13543,13545,bicycle,ride,221,120,232,143,221,131,232,144
1543,20200530,clip_4_0152,118,13543,13545,bicycle,ride,210,115,219,136,208,126,219,140
1544,20200530,clip_4_0152,119,13543,13545,bicycle,ride,198,112,208,132,199,123,209,136
1545,20200530,clip_8_0318,75,13569,13570,bicycle,ride,367,179,384,229,366,207,384,239
1546,20200530,clip_8_0318,76,13569,13570,bicycle,ride,362,174,378,224,360,196,378,228
1547,20200530,clip_8_0318,77,13569,13570,bicycle,ride,353,168,369,217,352,193,370,221
1548,20200530,clip_8_0318,78,13569,13570,bicycle,ride,346,167,362,216,346,187,364,215
1549,20200530,clip_8_0318,79,13569,13570,bicycle,ride,334,162,350,199,334,183,350,207
1550,20200530,clip_8_0318,80,13569,13570,bicycle,ride,313,158,329,197,314,176,334,200
1551,20200530,clip_8_0318,81,13569,13570,bicycle,ride,303,156,319,196,302,174,320,196
1552,20200530,clip_8_0318,82,13569,13570,bicycle,ride,299,154,315,193,297,171,315,193
1553,20200530,clip_8_0318,83,13569,13570,bicycle,ride,300,149,317,188,299,169,317,190
1554,20200530,clip_8_0318,84,13569,13570,bicycle,ride,304,144,319,177,304,167,321,185
1555,20200530,clip_8_0318,85,13569,13570,bicycle,ride,311,142,325,174,309,160,327,179
1556,20200530,clip_8_0318,86,13569,13570,bicycle,ride,304,137,318,169,304,156,321,174
1557,20200530,clip_8_0318,87,13569,13570,bicycle,ride,299,133,313,160,299,152,315,168
1558,20200530,clip_8_0318,88,13569,13570,bicycle,ride,300,132,314,159,299,150,315,166
1559,20200530,clip_8_0318,89,13569,13570,bicycle,ride,291,128,305,155,292,148,308,164
1560,20200530,clip_8_0318,90,13569,13570,bicycle,ride,279,128,294,155,280,145,296,161
1561,20200530,clip_8_0318,91,13569,13570,bicycle,ride,267,127,281,154,267,142,283,159
1562,20200530,clip_8_0318,92,13569,13570,bicycle,ride,258,125,273,152,259,140,275,156
1563,20200530,clip_8_0318,93,13569,13570,bicycle,ride,254,125,268,152,257,140,273,156
1564,20200530,clip_8_0318,94,13569,13570,bicycle,ride,252,121,266,147,252,137,268,153
1565,20200530,clip_8_0318,95,13569,13570,bicycle,ride,253,120,268,146,253,136,269,152
1566,20200530,clip_8_0318,96,13569,13570,bicycle,ride,251,118,265,144,254,136,270,152
1567,20200530,clip_8_0318,97,13569,13570,bicycle,ride,249,116,263,143,247,132,263,148
1568,20200530,clip_8_0318,98,13569,13570,bicycle,ride,243,116,256,139,244,131,257,146
1569,20200530,clip_8_0318,99,13569,13570,bicycle,ride,236,114,249,137,238,129,249,142
1570,20200530,clip_8_0318,100,13569,13570,bicycle,ride,232,113,242,131,233,126,243,139
1571,20200530,clip_8_0318,101,13569,13570,bicycle,ride,228,112,239,130,230,125,241,138
1572,20200530,clip_8_0318,102,13569,13570,bicycle,ride,226,112,237,129,228,124,239,137
1573,20200530,clip_8_0318,103,13569,13570,bicycle,ride,224,111,234,129,225,123,236,136
1574,20200530,clip_8_0318,104,13569,13570,bicycle,ride,216,109,227,127,217,118,227,131
1575,20200530,clip_8_0318,105,13569,13570,bicycle,ride,213,108,224,126,214,117,224,129
1576,20200530,clip_8_0318,106,13569,13570,bicycle,ride,210,108,221,125,211,117,221,130
1577,20200530,clip_8_0318,107,13569,13570,bicycle,ride,202,107,213,125,205,117,213,127
1578,20200530,clip_8_0318,108,13569,13570,bicycle,ride,195,107,205,124,196,117,205,128
1579,20200530,clip_8_0318,109,13569,13570,bicycle,ride,189,106,200,123,190,116,199,127
1580,20200530,clip_8_0318,110,13569,13570,bicycle,ride,188,105,196,121,190,116,196,126
1581,20200530,clip_8_0318,111,13569,13570,bicycle,ride,188,104,192,118,189,116,192,125
1582,20200530,clip_10_1302,0,12508,12510,bicycle,ride,144,104,153,124,145,115,153,126
1583,20200530,clip_10_1302,1,12508,12510,bicycle,ride,149,106,157,126,150,116,158,128
1584,20200530,clip_10_1302,2,12508,12510,bicycle,ride,156,109,164,129,156,119,164,130
1585,20200530,clip_10_1302,3,12508,12510,bicycle,ride,161,110,169,130,161,120,169,132
1586,20200530,clip_10_1302,4,12508,12510,bicycle,ride,167,111,176,131,168,124,176,135
1587,20200530,clip_10_1302,9,12508,12510,bicycle,ride,193,121,201,141,193,136,201,148
1588,20200530,clip_10_1302,10,12508,12510,bicycle,ride,199,122,207,142,198,138,206,149
1589,20200530,clip_10_1302,11,12508,12510,bicycle,ride,207,123,215,143,205,139,216,150
1590,20200530,clip_10_1302,12,12508,12510,bicycle,ride,226,124,235,144,226,141,239,152
1591,20200530,clip_10_1302,13,12508,12510,bicycle,ride,244,126,253,146,243,143,257,154
1592,20200530,clip_10_1302,14,12508,12510,bicycle,ride,258,130,266,150,256,147,269,158
1593,20200530,clip_10_1302,15,12508,12510,bicycle,ride,266,134,275,154,264,152,277,163
1594,20200530,clip_10_1302,16,12508,12510,bicycle,ride,279,139,290,157,277,157,291,171
1595,20200530,clip_10_1302,17,12508,12510,bicycle,ride,287,144,301,165,287,165,301,180
1596,20200530,clip_10_1302,18,12508,12510,bicycle,ride,295,148,309,169,293,171,310,189
1597,20200530,clip_10_1302,19,12508,12510,bicycle,ride,300,156,314,177,298,180,314,198
1598,20200530,clip_10_1302,20,12508,12510,bicycle,ride,309,167,322,187,308,192,324,209
1599,20200530,clip_10_1302,21,12508,12510,bicycle,ride,329,177,349,199,330,203,348,225
1600,20200530,clip_10_1302,22,12508,12510,bicycle,ride,356,187,377,214,356,217,378,242
1601,20200530,clip_10_1302,95,12530,12531,bicycle,ride,349,202,373,249,346,237,375,270
1602,20200530,clip_10_1302,96,12530,12531,bicycle,ride,315,186,333,226,312,217,333,246
1603,20200530,clip_10_1302,97,12530,12531,bicycle,ride,287,173,305,211,286,204,302,227
1604,20200530,clip_10_1302,98,12530,12531,bicycle,ride,271,162,288,195,270,190,285,211
1605,20200530,clip_10_1302,99,12530,12531,bicycle,ride,280,156,295,183,278,181,292,200
1606,20200530,clip_10_1302,100,12530,12531,bicycle,ride,290,149,303,173,292,171,302,190
1607,20200530,clip_10_1302,101,12530,12531,bicycle,ride,294,144,305,166,295,167,304,183
1608,20200530,clip_10_1302,102,12530,12531,bicycle,ride,282,136,293,158,283,156,292,172
1609,20200530,clip_10_1302,103,12530,12531,bicycle,ride,269,132,279,147,271,146,277,154
1610,20200530,clip_10_1302,104,12530,12531,bicycle,ride,257,128,264,143,257,144,264,156
1611,20200530,clip_10_1302,105,12530,12531,bicycle,ride,247,123,254,138,247,139,254,151
1612,20200530,clip_10_1302,106,12530,12531,bicycle,ride,231,118,238,133,231,132,238,145
1613,20200530,clip_10_1302,107,12530,12531,bicycle,ride,215,113,222,129,215,126,222,138
1614,20200530,clip_10_1302,108,12530,12531,bicycle,ride,210,111,215,123,208,123,215,135
1615,20200530,clip_10_1302,109,12530,12531,bicycle,ride,200,109,205,121,200,120,207,132
1616,20200530,clip_10_1302,110,12530,12531,bicycle,ride,195,109,200,121,194,118,199,129
1617,20200530,clip_10_1302,117,12530,12531,bicycle,ride,162,98,167,107,161,105,167,113
1618,20200530,clip_10_1302,118,12530,12531,bicycle,ride,157,97,161,106,157,104,163,112
1619,20200530,clip_10_1302,119,12530,12531,bicycle,ride,150,97,154,105,151,105,156,112
1620,20200530,clip_10_1302,98,12533,12534,bicycle,ride,355,156,373,184,357,181,374,205
1621,20200530,clip_10_1302,99,12533,12534,bicycle,ride,330,150,343,176,330,175,343,192
1622,20200530,clip_10_1302,100,12533,12534,bicycle,ride,309,144,320,168,308,167,319,182
1623,20200530,clip_10_1302,101,12533,12534,bicycle,ride,285,141,295,156,286,154,294,168
1624,20200530,clip_10_1302,102,12533,12534,bicycle,ride,268,133,278,149,271,149,278,163
1625,20200530,clip_10_1302,103,12533,12534,bicycle,ride,257,129,266,145,260,146,267,160
1626,20200530,clip_10_1302,104,12533,12534,bicycle,ride,247,125,256,140,249,140,256,154
1627,20200530,clip_10_1302,105,12533,12534,bicycle,ride,233,119,243,135,236,134,242,148
1628,20200530,clip_10_1302,106,12533,12534,bicycle,ride,219,114,228,129,221,129,227,142
1629,20200530,clip_10_1302,107,12533,12534,bicycle,ride,204,108,214,123,206,123,211,135
1630,20200530,clip_10_1302,108,12533,12534,bicycle,ride,192,110,199,123,192,123,197,135
1631,20200530,clip_10_1302,110,12533,12534,bicycle,ride,169,107,176,120,170,120,176,130
1632,20200530,clip_10_1302,111,12533,12534,bicycle,ride,163,107,170,120,163,118,168,129
1633,20200530,clip_10_1302,112,12533,12534,bicycle,ride,158,107,163,117,159,118,164,128
1634,20200530,clip_10_1302,113,12533,12534,bicycle,ride,154,106,160,116,153,113,159,124
1635,20200530,clip_10_1302,114,12533,12534,bicycle,ride,150,105,154,115,149,112,155,119
1636,20200530,clip_10_1302,115,12533,12534,bicycle,ride,145,104,149,113,145,111,151,119
1637,20200530,clip_10_1302,116,12533,12534,bicycle,ride,144,103,148,113,143,110,149,117
1638,20200530,clip_10_1302,117,12533,12534,bicycle,ride,140,104,144,114,142,109,147,116
1639,20200530,clip_10_1302,118,12533,12534,bicycle,ride,137,105,141,115,140,108,145,115
1640,20200530,clip_10_1302,119,12533,12534,bicycle,ride,139,101,143,107,139,108,143,114
1641,20200530,clip_10_1302,98,12532,12535,bicycle,ride,126,103,131,120,126,111,131,120
1642,20200530,clip_10_1302,99,12532,12535,bicycle,ride,130,106,136,123,130,112,135,121
1643,20200530,clip_10_1302,100,12532,12535,bicycle,ride,134,108,140,124,135,115,140,123
1644,20200530,clip_10_1302,101,12532,12535,bicycle,ride,139,110,145,127,140,120,145,129
1645,20200530,clip_10_1302,102,12532,12535,bicycle,ride,144,114,151,131,145,123,150,131
1646,20200530,clip_10_1302,103,12532,12535,bicycle,ride,150,115,159,138,150,127,158,137
1647,20200530,clip_10_1302,104,12532,12535,bicycle,ride,160,120,169,142,161,134,169,144
1648,20200530,clip_10_1302,106,12532,12535,bicycle,ride,197,129,206,152,196,141,206,152
1649,20200530,clip_10_1302,107,12532,12535,bicycle,ride,207,132,216,154,207,150,217,160
1650,20200530,clip_10_1302,108,12532,12535,bicycle,ride,222,138,231,160,222,156,232,166
1651,20200530,clip_10_1302,109,12532,12535,bicycle,ride,235,145,249,168,238,166,248,177
1652,20200530,clip_10_1302,110,12532,12535,bicycle,ride,241,154,249,180,240,177,251,191
1653,20200530,clip_10_1302,111,12532,12535,bicycle,ride,259,167,268,198,258,192,273,211
1654,20200530,clip_10_1302,112,12532,12535,bicycle,ride,286,178,301,212,287,209,302,228
1655,20200530,clip_10_1302,113,12532,12535,bicycle,ride,328,198,343,232,330,232,349,253
1656,20200530,clip_12_1358,0,12574,12575,bicycle,ride,141,109,145,122,140,121,146,128
1657,20200530,clip_12_1358,1,12574,12575,bicycle,ride,135,106,139,119,134,119,140,125
